,id,name,colors,Category,Description,price,link
150,DQ7370-252,Jordan 23 Engineered,Sesame/BlackStyle,Men's Long-Sleeve T-Shirt,This all-cotton tee features graphics on the front and back so you can rep from all angles. It's relaxed and easy to wear—make it your autumn weather go-to.,2 495,https://www.nike.com/in/t/jordan-23-engineered-long-sleeve-t-shirt-37ZVk8/DQ7370-252
151,DV2008-133,Jordan Artist Series by Mia Lee,Sail/French BlueStyle,Women's Fleece Trousers,"Hailing from Chicago's South Side, artist Mia Lee shows us her world through a lens rooted in nostalgia and rebellion. Her illustrations add a vibrant twist to classic tracksuit bottoms, drawing inspiration from the spaces that have shaped her life. Midweight fleece feels soft yet structured, while a subtle red gallery pin near the pocket legitimises your look.",3 995,https://www.nike.com/in/t/jordan-artist-series-by-mia-lee-fleece-trousers-Sdp0Kr/DV2008-133
152,DR2113-010,Zion,BlackStyle,Men's Shorts,"These shorts walk the line between performance and style—just like Zion. They're made from versatile French terry with Wings-inspired stitch lines that nod to brand heritage. This product is made from at least 50% sustainable materials, using a blend of both recycled polyester and organic cotton fibres. The blend is at least 10% recycled fibres or at least 10% organic cotton fibres.",₹ 3 3173 495,https://www.nike.com/in/t/zion-shorts-1k7fQS/DR2113-010
153,DQ7376-010,Jordan Essentials Jumpman,Black/New Emerald/TaxiStyle,Men's T-Shirt,"Visualise the art of Flight in this Jumpman tee. It's made from soft cotton with an easy, relaxed fit.",1 795,https://www.nike.com/in/t/jordan-essentials-jumpman-t-shirt-jFjKvg/DQ7376-010
154,DJ0401-100,Paris Saint-Germain,WhiteStyle,Men's Logo T-Shirt,"Icons unite in the Jordan x Paris Saint-Germain collab tee. It's made from structured heavyweight cotton with dropped shoulders and an easy, relaxed fit.",2 195,https://www.nike.com/in/t/paris-saint-germain-logo-t-shirt-S2qLSV/DJ0401-100
155,DN3205-063,Jordan Series,Anthracite/White/Sail/University RedStyle,Older Kids' Shoes,"Inspired by Mike's backyard battles with his older brother Larry, the Jordan Series references their legendary sibling rivalry throughout the design. The rubber sole offers more than just impressive traction—it also tells the story of how MJ came to be #23. Look for the hidden reminder to ""Swing for the Fence"", a direct quote from Larry to his little bro.",5 995,https://www.nike.com/in/t/jordan-series-older-shoes-Bx2cJb/DN3205-063
156,DV1574-010,Jordan Essential Festive,Black/RattanStyle,Men's Fleece Crew,"Who's ready for the holidays? You are, in this cosy sweatshirt. Made from plush French terry fleece with classic checked detailing, it serves nostalgic seasonal style and plenty of Jordan heritage.",3 695,https://www.nike.com/in/t/jordan-essential-holiday-fleece-crew-jzlg36/DV1574-010
157,DQ4611-010,Jordan Flight,BlackStyle,Women's Fleece Shorts,"Casual versatility meets Jordan heritage in these mid-rise shorts. They're made from heavyweight brushed fleece and a roomy fit, perfect for working out or chilling out.",3 795,https://www.nike.com/in/t/jordan-flight-fleece-shorts-G7DjFf/DQ4611-010
158,DO5017-010,Jordan (Her)itage,Black/Gym RedStyle,Women's Shorts,"These light and summery shorts from Jordan Brand are ready to flow with your favourite warm-weather looks. Relaxed and sensibly made from 75% recycled polyester yarns, they feature woven-in pinstripes inspired by a classic MJ kit. Look close and you'll see ""AIR JORDAN"" written in the lines.",₹ 3 3173 495,https://www.nike.com/in/t/jordan-itage-shorts-fgWxlc/DO5017-010
159,DM3182-100,Jordan Air,White/Black/BlackStyle,Men's T-Shirt,"This all-cotton Jordan tee features a minimal, embroidered graphic across the chest. A relaxed fit and monochromatic look make it an easy choice.",1 795,https://www.nike.com/in/t/jordan-air-t-shirt-ZJdRQq/DM3182-100
160,DR2962-010,Jordan x J Balvin,BlackStyle,Men's T-Shirt,"Bold, bright and full of light",2 695,https://www.nike.com/in/t/jordan-j-balvin-t-shirt-hsP9l0/DR2962-010
161,DZ0604-514,Jordan Flight Essentials,Dark ConcordStyle,Men's Oversized T-Shirt,"Big 'n' baggy for comfort and style. This super-soft tee features longer sleeves and dropped shoulders. Combined with a minimal Jumpman woven chest patch, you're lookin' n-i-c-e.",2 495,https://www.nike.com/in/t/jordan-flight-essentials-oversized-t-shirt-84459x/DZ0604-514
162,DV3150-010,Jordan 23 Engineered Classic99,Black/Black/WhiteStyle,Cap,Looking to restock your stylish basics? Slip on this classic cap to rep your favourite brand and legacy.,1 695,https://www.nike.com/in/t/jordan-23-engineered-classic99-cap-CwHZnP/DV3150-010
163,DQ4394-010,Jordan Sport Essentials,Black/StealthStyle,Women's Tank,"With a cropped length, roomy fit and thoughtful details, this tank top is about to become your favourite wardrobe staple. Designed with MJ's workout cut-offs in mind, rolled hems accentuate the oversized arm holes and give the look some edge. Splits at both sides give you extra room to move and breathe, and sweat-wicking fabric keeps you dry.",1 995,https://www.nike.com/in/t/jordan-sport-essentials-tank-3DsTQs/DQ4394-010
164,DQ8066-385,Jordan 23 Engineered,Light OliveStyle,Men's Woven Trousers,"Take your look to the next level with trousers from 23 Engineered. Made from lightweight, water-repellent material, they feature zip pockets and a belted waist for on-the-go functionality. It's not all about utility, though—a subtle grid pattern adds visual interest and the slightly cropped hem lets you show off your favourite kicks.",4 095,https://www.nike.com/in/t/jordan-23-engineered-woven-trousers-c2K82D/DQ8066-385
165,DQ4649-322,Air Jordan,New Emerald/SailStyle,Women's Crew Sweatshirt,"Excellence. Attitude. Soul. Pull on ultra-soft comfort that reps Air in effortless style with this crewneck sweatshirt. French terry feels cosy, while the minimalist logo and structured cuffs and collar turn a classic staple into a surprisingly versatile layer.",₹ 5 2175 495,https://www.nike.com/in/t/air-jordan-crew-sweatshirt-bltvmR/DQ4649-322
166,DQ9802-010,Jordan Flight Renegade,BlackStyle,Women's Jacket,"Our take on a bomber jacket will keep you warm while lookin' fly. Made from an intentionally roomy fit, it has a satin finish for smoothness and just the right amount of insulation. Ribbing on the cuffs and waist keeps the cold out while front and back graphics let everyone in on your love for Jordan Brand.",14 995,https://www.nike.com/in/t/jordan-flight-renegade-jacket-jMxxTw/DQ9802-010
167,DN4890-600,Jordan System.23,Atmosphere/Light Graphite/BlackStyle,Men's Shoes,"Be the master of your modular style and redefine ""cool"" without saying goodbye to any of the cosy. The stretch-woven bootie hugs your foot with warmth and padding so you can rock it alone to get those indoor slipper vibes. Step into the lightweight, ventilated shell with its thick foam tread and feel what it means to be cushioned and stable. Put 'em together for a uniquely durable delight.",9 695,https://www.nike.com/in/t/jordan-system23-shoes-f2trlS/DN4890-600
168,DO6597-010,Jordan x Zion,BlackStyle,Men's Long-Sleeve T-Shirt,Zion is a super fan of anime and now you can rep his passion on the Jordan x Zion T-Shirt. Flex his favourite show on soft and heavyweight cotton that's perfect from workouts to hangouts.,2 495,https://www.nike.com/in/t/jordan-zion-long-sleeve-t-shirt-mqMhdW/DO6597-010
169,DA9054-660,Air Jordan XXXVI,Infrared 23/Black/White/Infrared 23Style,Older Kids' Basketball Shoes,"Find your fast in the Air Jordan XXXVI, the franchise's next expression of lightweight speed. Weighing in as one of the lightest Jordan game shoes to date, it has a thin, minimal upper that's reinforced with a wraparound ribbon of TPU for side-to-side stability. The responsive cushioning is designed to return your energy step for step to help elevate your game.",₹ 9 4979 995,https://www.nike.com/in/t/air-jordan-xxxvi-older-basketball-shoes-5rlrTs/DA9054-660
170,DM0967-105,Air Jordan 3 Retro,White/Dark Iris/Cement Grey/BlackStyle,Older Kids' Shoes,"Bold colours and classic details give the AJ3 a fun, throwback look. It's modelled after Mike's game shoe from the '80s, so you'll be walking in the footsteps of a legend.",10 995,https://www.nike.com/in/t/air-jordan-3-retro-older-shoes-ggSDPD/DM0967-105
171,DR1895-110,Jordan x Bephies Beauty Supply,Pale Ivory/Pale IvoryStyle,Women's Hoodie,"""For us, by us, for the community"". Bephies Beauty Supply applies this powerful credo to their fresh collab with Jordan Brand. This lightweight hoodie is made for warmth and features details that nod to the BBS ethos.",₹ 5 6975 995,https://www.nike.com/in/t/jordan-bephies-beauty-supply-hoodie-8ZmL3p/DR1895-110
172,DV6966-687,Air Jordan x Two18,Gym Red/Coconut MilkStyle,Women's Crew-Neck Sweatshirt,"Show off your Midwest love in this collab sweatshirt from Jordan Brand and Detroit's Two18. The super-soft fleece feels luxe, and an all-over wash effect gives it the look of a perfectly faded vintage find.",5 995,https://www.nike.com/in/t/air-jordan-two18-crew-neck-sweatshirt-LVDJzV/DV6966-687
173,DH7004-141,Air Jordan 1 Elevate Low,White/Sail/Midnight NavyStyle,Women's Shoes,"Rise to the occasion in style that soars. This shoe reworks an icon's original magic with a platform sole and low-cut silhouette. Air cushioning keeps you lifted, and sleek leather in contrasting colours adds visual interest.",11 895,https://www.nike.com/in/t/air-jordan-1-elevate-low-shoes-XlkVrM/DH7004-141
174,DR9498-168,Air Jordan 1 Low,White/Safety Orange/PinksicleStyle,Older Kids' Shoes,"Follow in the footsteps of greatness with these all-time classic kicks. Bubbly tones of orange and pink let your personality shine, and premium construction makes sure you feel as good as you look.",6 495,https://www.nike.com/in/t/air-jordan-1-low-older-shoes-gVm4Jn/DR9498-168
175,DV1408-645,Jordan Flight,Cherrywood RedStyle,Women's Graphic T-Shirt,Everything's coming up roses—and Air Jordans. This soft T-shirt has you covered with a relaxed fit and puff-print graphics.,2 895,https://www.nike.com/in/t/jordan-flight-graphic-t-shirt-J091bQ/DV1408-645
176,DR2964-316,Jordan x J Balvin,Jade Aura/Enamel GreenStyle,Men's Shorts,"Your favourite Jordan Brand shorts get a J Balvin remix with UV-reactive screen prints that shift colours when you step out on a sunny day. They're great for warm summer nights, too—saturated with bright colours, they'll stand out from the court to the dance floor.",5 195,https://www.nike.com/in/t/jordan-j-balvin-shorts-6c3Bdt/DR2964-316
177,440892-168,Jordan 5 Retro,White/Safety Orange/PinksicleStyle,Older Kids' Shoe,The Jordan 5 Retro combines heritage style with modern comfort. Its upper features genuine and synthetic leather for durability. Nike Air cushioning in the heel provides comfort all day long.,10 995,https://www.nike.com/in/t/jordan-5-retro-older-shoe-jnTpgX4k/440892-168
178,DQ6510-107,Luka 1 PF,White/Volt/BlackStyle,Men's Basketball Shoes,"Designed for No. 77 and made for every athlete craving speed and efficiency, Luka's debut delivers the goods. The first shoe with full-length Formula 23 foam, it has an ultra-supportive fit crafted with the step-back in mind. Meanwhile, strong and lightweight Flight Wire embroidery keeps you feeling contained, whether you're playing indoors or out. This is the assist you've been waiting for—get out there and make your shot. This version is designed wider and made for play on outdoor courts.",9 695,https://www.nike.com/in/t/luka-1-pf-basketball-shoes-XTzWkj/DQ6510-107
179,DQ7470-010,Jordan Essential,Black/WhiteStyle,Men's Fleece Shorts,"Gear up in everyday comfort. Made from soft fleece in a relaxed fit, these shorts feature an embroidered Jumpman logo that elevates a heritage style.",2 595,https://www.nike.com/in/t/jordan-essential-fleece-shorts-hTSdnc/DQ7470-010
180,DV1252-385,Jordan 23 Engineered,Light OliveStyle,Women's Pullover Hoodie,"This dressed-up hoodie gives you the soft cosiness of your favourite sweatshirt in an elevated design. Luxe details like a zip front pocket and stretchy, textured panels set this piece apart from its sweatshirt counterparts.",7 995,https://www.nike.com/in/t/jordan-23-engineered-pullover-hoodie-rgv5Bv/DV1252-385
181,DM1444-010,Jordan Flight Heritage '85,BlackStyle,Men's T-Shirt,"Take flight in this new graphic tee featuring custom artwork from Joe Perez. Made from structured cotton with a relaxed fit, it's made to wear all day long.",2 695,https://www.nike.com/in/t/jordan-flight-heritage-85-t-shirt-tmrT4w/DM1444-010
182,DM1831-100,Jordan Dri-FIT Sport,White/White/BlackStyle,Men's Top,"Score points on and off the court in this statement-making tee. With slight layering on the sleeves and a contrasting mesh tank, it serves a 3-in-1 look inspired by classic Jordan activewear. Meanwhile, the boxy fit and sweat-wicking Dri-FIT Technology make sure that you feel as good as you look.",₹ 3 6973 895,https://www.nike.com/in/t/jordan-dri-fit-sport-shirt-qc22Sl/DM1831-100
183,DR1893-680,Jordan x Bephies Beauty Supply,Light Wild Mango/Pale IvoryStyle,Women's Scrunchie T-Shirt,"""For us, by us, for the community"". Bephies Beauty Supply applies this powerful ethos to their fresh collab with Jordan Brand. This tee is an instant favourite—it has a body-hugging fit and soft fabric, plus unexpected details that make it stand out from your everyday basics.",4 995,https://www.nike.com/in/t/jordan-bephies-beauty-supply-scrunchie-t-shirt-QDwsBh/DR1893-680
184,553558-063,Air Jordan 1 Low,Black/White/Fire RedStyle,Men's Shoes,"Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. With an iconic design that pairs perfectly with any 'fit, these kicks ensure you'll always be on point.",8 995,https://www.nike.com/in/t/air-jordan-1-low-shoes-6Q1tFM/553558-063
185,DM3384-160,Jordan Delta 3 Low,White/Black/Wolf Grey/Chile RedStyle,Women's Shoes,You can't help but look cool in low tops that meld high-end craft with high-tech features. Airy Ripstop and soft suede are paired with a seamless interior. The result? Classic low-top looks and the premium comfort you expect from Jordan Brand.,12 795,https://www.nike.com/in/t/jordan-delta-3-low-shoes-DQT4DB/DM3384-160
186,DQ4607-645,Jordan Flight,Cherrywood RedStyle,Women's Fleece Trousers,"Bring sporty mobility and comfort to your everyday ensemble. These roomy tracksuit bottoms are made from heavyweight, brushed fleece with stretchy cuffs and a drawstring waist. A woven Jumpman label adds a subtle touch of brand heritage",4 295,https://www.nike.com/in/t/jordan-flight-fleece-trousers-jhWMC1/DQ4607-645
187,DM3106-010,Paris Saint-Germain,Black/Plum EclipseStyle,Men's Woven Pants,"Rep your favourite club in crisp, lightweight comfort. These woven pants are water-repellent, relaxed and threaded through with Jordan DNA and premier Paris identity.",4 295,https://www.nike.com/in/t/paris-saint-germain-woven-pants-CDNrgB/DM3106-010
188,DN3333-291,Paris Saint-Germain,Plum EclipseStyle,Women's Boxy Graphic T-Shirt,"Sport and street align in this boxy tee that reps Paris Saint-Germain. Printed graphics on soft, roomy cotton celebrate the powerhouse football club's continued partnership with Jordan Brand.",₹ 2 0872 195,https://www.nike.com/in/t/paris-saint-germain-boxy-graphic-t-shirt-GNCH99/DN3333-291
189,DM0966-160,Jordan 3 Retro,White/Black/Cement Grey/Fire RedStyle,Younger Kids' Shoes,"Bold colours and classic details give the Jordan 3 its fun, throwback look. It's modelled after Mike's legendary game shoe from the '80s, so your little one can match you and the big kids step for step.",6 495,https://www.nike.com/in/t/jordan-3-retro-younger-shoes-w66D0b/DM0966-160
190,DH9077-687,Jordan Sport Dri-FIT,Gym Red/Black/BlackStyle,Men's Mesh Shorts,"The Jordan Sport Dri-FIT Shorts strike a balance between performance and street style. Made from sweat-wicking fabric, they're light, loose and breathable to help you stay cool and comfortable.",1 795,https://www.nike.com/in/t/jordan-sport-dri-fit-mesh-shorts-DT6bNk/DH9077-687
191,DQ8404-100,Jordan Max Aura 4,White/Black/University BlueStyle,Older Kids' Shoes,"This next-generation hoops-inspired shoe takes cues from its predecessors. Classic details show up in the moulded branding on the sole, embroidered graphics on the tongue and visible Air in the heel. Bold rubber tread and cloud-like cushioning will keep you light on your feet. So, what are you waiting for? Get out there and take flight.",6 995,https://www.nike.com/in/t/jordan-max-aura-4-older-shoes-LQTLF3/DQ8404-100
192,DZ7737-600,Jordan Series .05 SE Low,Canyon Pink/Sail/White/University RedStyle,Women's Shoes,Stunt the whole way from point A to point B in low-tops inspired by MJ's origins. Shiny velvet overlays and zigzag stitching will keep eyes on you as you criss-cross all over town. Thick and lustrous laces ensure that you'll stand out in the crowd—so get ready for the compliments to roll in.,8 495,https://www.nike.com/in/t/jordan-series-5-se-low-shoes-LqtnBB/DZ7737-600
193,AR1000-104,Jordan Courtside 23,White/Black/Dark ConcordStyle,Men's Shoe,The Jordan Courtside 23 Men's Shoe breaks out of the vault and onto the streets with a premium look and comfortable feel inspired by the 30th anniversary of the iconic Air Jordan 3.,11 895,https://www.nike.com/in/t/jordan-courtside-23-shoe-VvkvMK/AR1000-104
194,DN6148-291,Paris Saint-Germain,Plum Eclipse/BlackStyle,Men's Diamond Shorts,"Flex your PSG fandom and rep Jordan heritage with shorts inspired by an iconic design. They're made from stretchy fabric that's easy to move in, with framed-in mesh panels that nod to MJ's pro kit.",3 995,https://www.nike.com/in/t/paris-saint-germain-diamond-shorts-FNBkzN/DN6148-291
195,DX6582-657,Jordan Dri-FIT Zion,University RedStyle,Men's Tank Top,"You're ready to ball in this Zion-approved tank. Breathable mesh in a loose, airy fit gets an assist from sweat-wicking Dri-FIT Technology to keep you feeling fresh on and off the court.",₹ 3 3173 495,https://www.nike.com/in/t/jordan-dri-fit-zion-tank-top-1NFFDr/DX6582-657
196,DV0550-030,Zion 2 PF,Black/Black/Photon Dust/Light MentaStyle,Men's Basketball Shoes,"Channel new levels of speed and power in shoes designed for Zion and built for ballers at any level. An adjustable strap up top helps lock your foot in place while a firm midsole supports high-paced play. Plus, a wider outsole provides extra stability—perfect for playing on outdoor courts.",11 895,https://www.nike.com/in/t/zion-2-pf-basketball-shoes-FmrdSr/DV0550-030
197,DH0832-660,Air Jordan XXXVI Low PF,Infrared 23/Black/White/Infrared 23Style,Men's Basketball Shoes,"From the perimeter to the hoop, take the court with confidence. This is one of the lightest Air Jordan game shoes to date, with a minimal but durable leno-weave upper reinforced with tough plastic details. Meanwhile, Zoom Air cushioning delivers energy return and elite responsiveness. The game asks for everything—now you have the shoe to match.",16 295,https://www.nike.com/in/t/air-jordan-xxxvi-low-pf-basketball-shoes-WWGCpF/DH0832-660
198,DN3658-226,Jordan x Maison Château Rouge,Cinnamon/SailStyle,Men's Woven Trousers,"From Chicago to Paris and everywhere in between, these trousers let you rep the Jordan x MCR collab in crisp comfort. They feature an all-over print that tells a global story of youth connected through basketball culture. Front zips near the leg openings let you personalise the fit, rocking your bold look however feels best.",7 495,https://www.nike.com/in/t/jordan-maison-chateau-rouge-woven-trousers-DwRt6t/DN3658-226
199,DV7020-010,Air Jordan x Shelflife,Black/Total OrangeStyle,Women's Trousers,"Super soft, super fly—these collab joggers will make you feel superhuman. Made from heavyweight fleece in an all-over wash, they feature branding that nods to both Jordan and Shelflife, South Africa's go-to spot for premium kicks.",5 695,https://www.nike.com/in/t/air-jordan-shelflife-trousers-6Xrjqh/DV7020-010
200,DO9530-504,Los Angeles Lakers Statement Edition,Field PurpleStyle,Jordan Dri-FIT NBA Swingman Jersey,"Emulate your favourite player in this Los Angeles Lakers jersey, a fan-ready favourite with logo and design details that match what the pros wear on the court. Plus, it infuses breathable mesh with sweat-wicking technology to help keep you cool and dry whether you're burning up the court or just keeping it casual around town.",5 995,https://www.nike.com/in/t/los-angeles-lakers-statement-edition-jordan-dri-fit-nba-swingman-jersey-lhdHs0/DO9530-504
201,DV1578-333,Jordan Essential Holiday,Noble Green/RattanStyle,Men's Hoodie,"Who's ready for the festive season? You are, in this cosy hoodie. Made from brushed French terry in a classic festive checked pattern, it serves up nostalgic seasonal style and a hint of Jordan heritage.",4 295,https://www.nike.com/in/t/jordan-essential-holiday-hoodie-lPfSkv/DV1578-333
202,DV1463-385,Jordan 23 Engineered,Light Olive/BlackStyle,Men's Long-Sleeve Crew,Stay ready for the weather and look effortlessly cool. This cosy sweatshirt is made from soft cotton for warmth and comfort. Minimal graphics let the stitching—inspired by MJ's iconic Wings jacket—shine through.,2 895,https://www.nike.com/in/t/jordan-23-engineered-long-sleeve-crew-xvFtKN/DV1463-385
203,DM1412-501,Jordan Sport DNA,Plum FogStyle,Jacket,"Connect to the timeless heritage of Jordan Brand in this lightweight jacket. It has bold graphics on front and back, plus plenty of practical features like water-repellent fabric, a 1/2-length zip, and a locking drawcord hem.",₹ 5 2175 495,https://www.nike.com/in/t/jordan-sport-dna-jacket-jgxl1J/DM1412-501
204,DQ4599-645,Jordan Flight,Cherrywood RedStyle,Women's Fleece Crew,"Cosy fleece? Check. Classic details? Check. Your next wardrobe staple? Check, check, check. This oversized sweatshirt is made from heavyweight, brushed French terry fabric that feels super soft. A stitched-down Jumpman label on the chest lets you rep Jordan heritage wherever you go.",4 495,https://www.nike.com/in/t/jordan-flight-fleece-crew-4H6dV8/DQ4599-645
205,DN1771-104,Luka 1 PF,White/Neo Turquoise/Bright Crimson/Metallic SilverStyle,Men's Basketball Shoes,"Designed for No. 77 and made for every athlete craving speed and efficiency, Luka's debut delivers the goods. The first shoe with full-length Formula 23 foam, it has an ultra-supportive fit crafted with the step-back in mind. Meanwhile, strong and lightweight Flight Wire embroidery keeps you feeling contained, whether you're playing indoors or out. This is the assist you've been waiting for—get out there and make your shot. This version is designed wide and made for play on outdoor courts.",9 695,https://www.nike.com/in/t/luka-1-pf-basketball-shoes-4dv93M/DN1771-104
206,DV7014-206,Air Jordan x Shelflife,Rattan/Total OrangeStyle,Women's Crew,"Shout out South Africa's Shelflife with this collaborative crew neck. It's a super-soft pullover, featuring subtle branding and an all-over wash effect for the look of a perfectly faded vintage find.",5 995,https://www.nike.com/in/t/air-jordan-shelflife-crew-mFtjbW/DV7014-206
207,,Air Jordan Wordmark,,Women's Crew,,5 695,https://www.nike.com/in/launch/r/DV6469-645
208,DO5035-010,Jordan Essentials,Black/Dark Smoke Grey/Sand DriftStyle,Women's Jersey Tank,"Redefine essential with this breezy spin on a classic tank. Cool cotton on the front pairs with airy mesh on the back, while an asymmetrical hem adds edgy style to your summer look. This product is made from at least 50% organic cotton fibres.",₹ 3 5073 695,https://www.nike.com/in/t/jordan-essentials-jersey-tank-qtG0XZ/DO5035-010
209,DR9497-001,Air Jordan 1 Low,Black/Taxi/Dark Concord/New EmeraldStyle,Older Kids' Shoes,"These low-top AJ1s are stripped down to black and white essentials here, but they're anything but basic. The subdued hues make a perfect backdrop for colour-splashed imagery of Jordan himself, big and bright on the side. As always, you're getting quality materials like durable leather in the upper, supportive foam in the sole and that soft Air you know and love.",7 495,https://www.nike.com/in/t/air-jordan-1-low-older-shoes-kg36G7/DR9497-001
210,DR1901-013,Jordan x Bephies Beauty Supply,Dusty Sage/Seafoam/Pale IvoryStyle,Women's Tank,"""For us, by us, for the community"". Bephies Beauty Supply applies this powerful ethos to their fresh collab with Jordan Brand. This versatile tank has a body-hugging, stretchy feel with breathable fabric to keep you cool. Looking for extra coverage? We added detachable sleeves in case you want to change up your look. This product is made from at least 50% recycled polyester fibres.",5 495,https://www.nike.com/in/t/jordan-bephies-beauty-supply-tank-gxF67H/DR1901-013
211,DR1903-110,Jordan x Bephies Beauty Supply,Pale Ivory/Dusty SageStyle,Women's T-Shirt,"""For us, by us, for the community"". Bephies Beauty Supply applies this powerful ethos to their fresh collab with Jordan Brand. This tee is an instant favourite—it has a baggy fit and soft fabric that feels like it's been part of your wardrobe for years.",2 695,https://www.nike.com/in/t/jordan-bephies-beauty-supply-t-shirt-JbBWg7/DR1903-110
212,DV1601-010,Jordan Artist Series by Jacob Rochester,Black/Sail/University RedStyle,Men's Fleece Trousers,"You know you're going to be cosy in these fleece joggers, but you'll also be ahead of the style game with screen-printed graphics by artist Jacob Rochester. The relaxed fit and elastic waistband are made for comfort, while a red Artist Series pin legitimises your look.",4 295,https://www.nike.com/in/t/jordan-artist-series-by-jacob-rochester-fleece-trousers-4J5HKS/DV1601-010
213,DV7129-222,Air Jordan 2 Retro Low Two 18,Rocky Tan/British Tan/Gym Red/British TanStyle,Men's Shoes,"Spread the love. Tell the stories. Celebrate Detroit. Teaming up with sneaker boutique Two 18, this fresh take on the AJ2 sets out to prove that greatness comes from community. The crafted upper is made from richly textured suede with a crisp leather collar lining, while plastic eyelets add a tortoiseshell touch. With a design that's unquestionably born out of hometown pride, Two 18 bridges worlds to showcase fashion as a way of life—and a universal language.",18 395,https://www.nike.com/in/t/air-jordan-2-retro-low-two-18-shoes-pTzPwV/DV7129-222
214,DX9656-100,Jordan,White/BlackStyle,Everyday No-Show Socks (3 Pairs),Add some comfort to your style with these no-show socks. Sweat-wicking power and breathability help keep your feet dry and cool so you can push you through your day with full force.,1 295,https://www.nike.com/in/t/jordan-everyday-no-show-socks-cT9mkH/DX9656-100
215,DQ8033-014,Jordan Flight MVP,Light Graphite/Black/Infrared 23Style,Men's Statement Jacket,"When autumn kicks in, this jacket will be your wardrobe's MVP. Lightweight and water-repellent, it zips up to the mock neck collar for extra coverage. Its panel blocking is inspired by Jordan's iconic Wings warm-up jacket—a subtle nod to His Airness.",6 995,https://www.nike.com/in/t/jordan-flight-mvp-statement-jacket-XtXK04/DQ8033-014
216,384665-141,Air Jordan 6 Retro,White/Midnight NavyStyle,Older Kids' Shoes,The Air Jordan Retro 6 is made with a premium upper and the signature look that made it famous. Perforations offer ventilated comfort for kids on the move.,11 995,https://www.nike.com/in/t/air-jordan-6-retro-older-shoes-x3z2WR/384665-141
217,DQ7352-045,Jordan Essential,Off-Noir/Off-Noir/WhiteStyle,Men's Graphic Knit Shorts,"When MJ jumped, he soared. Take your style to the next level in relaxed shorts that feature a tonal graphic of tongue-out Mike going up for the slam. Lightweight material lets you move freely and a drawcord lets you adjust your fit.",₹ 2 6572 795,https://www.nike.com/in/t/jordan-essential-graphic-knit-shorts-9DHSMV/DQ7352-045
218,DM1683-001,Jordan Super Play,Black/University RedStyle,Men's Slides,Your feet deserve nothing but the best. These slides offer lightweight foam and plush underfoot cushioning—premium comfort you'll look forward to after your next big game.,4 195,https://www.nike.com/in/t/jordan-super-play-slides-Cfj5Q4/DM1683-001
219,DM1371-824,Jordan Essentials,Light Madder Root/Madder RootStyle,Men's Poolside Shorts,"Chill poolside in these summer-ready shorts. They're made from lightweight twill with a comfortable mesh liner, and graphics at the back hem add just the right amount of flair. This product is made from 100% recycled polyester fibres.",₹ 2 3672 495,https://www.nike.com/in/t/jordan-essentials-poolside-shorts-BV4pfq/DM1371-824
220,DV2011-133,Jordan Artist Series by Mia Lee,SailStyle,Women's T-Shirt,"Mia Lee's art pops to life on this soft tee, bringing a bright and playful take to the classic Jumpman logo. It's branded with a subtle Artist Series red pin, a nod to the art gallery practice that indicates when artwork has been sold.",2 695,https://www.nike.com/in/t/jordan-artist-series-by-mia-lee-t-shirt-8pWXV8/DV2011-133
221,DO5023-126,Jordan (Her)itage,Sand Drift/Mint FoamStyle,Women's Tank,"Represent MJ's legacy in this cropped tank from Jordan Brand. Made from knit cotton, it stands out with bold graphics inspired by his iconic pro kit.",₹ 2 6572 795,https://www.nike.com/in/t/jordan-itage-tank-kJLklJ/DO5023-126
222,DV1439-010,Jordan Artist Series by Jacob Rochester,Black/WhiteStyle,Men's T-Shirt,"Highlighting the work of artist Jacob Rochester, this tee revives a classic silhouette with nostalgic, hoops-inspired illustrations. Graphics are printed on soft, structured cotton in a relaxed fit, making your look into a masterpiece.",2 195,https://www.nike.com/in/t/jordan-artist-series-by-jacob-rochester-t-shirt-vNMMSW/DV1439-010
223,DO7192-164,Jordan One Take 4 PF,White/Lagoon Pulse/Gold/Chile RedStyle,Men's Shoes,"Get that speed you need, just like Russ. Inspired by Russell Westbrook's latest signature shoe, the outsole of the Jordan One Take 4 wraps up nearly to the midsole so you can start, stop or change direction in an instant. Meanwhile, energy-returning Zoom Air cushioning in the forefoot keeps you goin' (and goin' and goin').",8 695,https://www.nike.com/in/t/jordan-one-take-4-pf-shoes-cdsVn1/DO7192-164
224,DQ7342-712,Jordan Essentials,ChutneyStyle,Men's Utility Trousers,"Gear up in all-day versatility, utility and a touch of Jordan heritage. They're made from durable twill with distinct stitch lines that hook back to the brand's iconic Flight Suit. Multiple cargo pockets keep your essentials close at hand.",5 495,https://www.nike.com/in/t/jordan-essentials-utility-trousers-bLpstR/DQ7342-712
225,DJ7863-078,Paris Saint-Germain 2022/23 Stadium Away,Light Smoke Grey/Black/BlackStyle,Older Kids' Nike Dri-FIT Football Shirt,"Like other shirts from our Stadium collection, this one pairs replica design details with sweat-wicking fabric to give you a game-ready look inspired by your favourite team.",3 995,https://www.nike.com/in/t/paris-saint-germain-2022-23-stadium-away-older-dri-fit-football-shirt-NRw89p/DJ7863-078
